,language,twitter.user/id,twitter.tweet/text,twitter.tweet/lang,twitter.tweet/id,link_or_handle,csvId,langs,social_media_type,extracted_from_col,name,extracted_from_file,postgresId
AmbChineCmr,en,1206584459014918145,"A small group of countries, led by the United States, Germany and the United Kingdom, abused the UN platform, politicized the issues of human rights and provoked confrontation. 
#ThirdCommittee #75UNGA https://t.co/pn8yblc0Z7",en,1313833176725434368,handle,7.0,"['english', 'french', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,8.0
AmbCina,it,994453158301786113,"Oggi, il 71° ann. della fondazione della Repubblica Popolare Cinese è un giorno in cui si celebra la famiglia, lo stare insieme e la comunità.
Come tradizione, in piazza Tiananmen, è stato installato un gigantesco cesto di fiori e frutta artificiale.Godiamone insieme l'atmosfera! https://t.co/v75TilCOPX",it,1311641611185672196,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"Uno spettacolo di luci mozzafiato dal tema ""Tributo alla Madrepatria"" ha illuminato il cielo lungo il fiume #Yangtze a #Wuhan, capitale della provincia cinese di #Hubei, la notte prima del #NationalDay. https://t.co/zgCmzTo0oo",it,1311934020821942272,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"Buona Festa Nazionale!
Che tipo di regalo faresti al tuo amato Paese?
Per celebrare il #NationalDay alcuni agricoltori hanno trasformato le risaie in giganteschi dipinti utilizzando culture di diversi colori in una zona agricola del #Zhangjiagang, nella provincia del #Jiangsu. https://t.co/Y7uRZUTiY1",it,1311971243449610240,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"Il Presidente #XiJinping ha pronunciato un importante discorso all'Assemblea generale dell'@UN per commemorare il 25° anniversario della Conferenza mondiale di #Beijing sulla donna.
Leggi per approfondire ⬇️ https://t.co/3yI4CuooaP https://t.co/8r156g9vpF",it,1313028040402796544,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"Il Consigliere di Stato e Ministro degli Esteri #WangYi fornisce una panoramica sulla partecipazione e le dichiarazioni importanti alle riunioni di alto livello del Presidente #XiJinping in occasione del 75° anniversario dell'@UN.
Leggi per approfondire ⬇️
https://t.co/IjT2AlFACx https://t.co/oZWV6uCkB3",it,1313045717469061120,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"#WangWenbin, portavoce del Ministero degli Esteri cinese, commentando il rapporto della #BancaMondiale, ha dichiarato che la continua e stabile ripresa dell'economia cinese ha dato una spinta alla crescita economica mondiale per alimentare la fiducia del mercato globale. https://t.co/9u4LT77MAH",it,1313060109686243329,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"La campagna contro la povertà della #Cina stabilisce un modello per il mondo, affermano gli esperti.
Negli ultimi 70 anni, la Cina è riuscita a sollevare 850 milioni di persone dalla povertà, che rappresentano oltre il 70% della popolazione mondiale. https://t.co/66GqkACab0",it,1313076467430051842,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"La #Cina ha lanciato un progetto per creare delle versioni digitali di alcuni templi antichi situati nelle grotte lungo la #SilkRoad allo scopo di preservare e tutelare i preziosi beni culturali. Incluse nel progetto le Grotte di #Yungang, #Lungmen e di #Maijishan. https://t.co/w4s0m0nePt",it,1313094086136664064,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"A #Shanghai, i preparativi per la 3° edizione della China International Import Expo (@ciieonline), la prima esposizione al mondo di importazione a livello nazionale, sono in pieno svolgimento! Oggi il countdown segna solo 30 gg all'inizio della fiera! https://t.co/IH505392Z6",it,1313109185324744705,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"Alla ricercatrice cinese #ZhaoFanghui il premio APEC Healthy Woman 2020 per le ricerche e studi effettuati sulla prevenzione delle neoplasie della cervice uterina. Il premio riconosce il lavoro, le ricerche e gli studi per migliorare la salute delle donne nelle economie dell'APEC https://t.co/gyAXDTpmBk",it,1313136079592206338,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"#Ambiente: l'83% delle esportazioni cinesi verso l'#UE è stato classificato come #green. E' quanto rivela uno studio pubblicato dalla tedesco pubblicato dalla Bertelsmann Stiftung.
Tra i settori, quelli dei componenti automobilistici, di alimenti e bevande, dei beni di lusso. https://t.co/ZUwyhtnQNa",it,1313397272856666112,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,In #Cina cultura e turismo accolgono la #digitalizzazione: le prenotazioni e l'acquisto di biglietti online nelle principali destinazioni turistiche raggiunge il 94% secondo un rapporto sulla digitalizzazione dei siti turistici di livello 5A. https://t.co/IrLjjgPfJz,it,1313413539797831681,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"#Xi'an, capoluogo della provincia dello #Shaanxi,  ha assistito ad un'impennata nei viaggi in treno merci #Cina-#EU nei primi otto mesi del 2020 registrando un traffico di 2.439 treni nel periodo gennaio-agosto, +90% rispetto allo stesso periodo dell'anno scorso. https://t.co/VPuTPEn3gN",it,1313432913044799488,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"Durante le vacanze del #NationalDay, turisti e abitanti del luogo godono del loro tempo assistendo a spettacoli di luci e trascorrendo preziosi istanti insieme. https://t.co/u3pjNm6mVI",it,1313456472852840451,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"A pochi giorni dall'intervento del Presidente #XiJinping all'@UN sulla biodiversità, la città di #Kunming si prepara ad ospitare 15° Conferenza per la Convenzione sulla diversità biologica #COP15 per fissare nuovi obiettivi globali in materia di biodiversità per il 2030. https://t.co/SBsVoNkdYx",it,1313471319418306563,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,È la stagione del raccolto! Splendide immagini aeree mostrano 43 milioni di acri di grano raccolto nella provincia dell'Heilongjiang. https://t.co/RtlqStZTYr,it,1313486670394687491,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"L'innovazione tecnologica della #Cina accresce il benessere dell'intera umanità.
Il Paese infatti si è attivamente integrato nella rete dell’innovazione promuovendo cooperazioni internazionali, in modo che i risultati possano essere a beneficio di sempre più Paesi e popoli. https://t.co/WFg8DxYWff",it,1313770301470244865,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"#Cina: in calo nel primo semestre 2020 il consumo petrolio raffinato e +3,2% su base annua del consumo di gas naturale nei primi otto mesi. Un andamento in linea con l'obiettivo dichiarato all'#BiodiversitySummit dell'@UN: ""raggiungere la neutralità del carbonio entro il 2060"". https://t.co/VDaeXfb7jh",it,1313783626849570817,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,en,994453158301786113,"A small group of countries, led by the United States, Germany and the United Kingdom, abused the UN platform, politicized the issues of human rights and provoked confrontation. 
#ThirdCommittee #75UNGA https://t.co/pn8yblc0Z7",en,1313790628782837761,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"Si è conclusa la 20 giorni del salone #AutoChina2020 di #Beijing attirando l'attenzione di tutto il mondo. Nonostante il danno dovuto alla pandemia di #COVID19, il mercato cinese si sta gradualmente riprendendo, mostrando un aumento di produzione e il volume delle vendite. https://t.co/NTpgFTnd0P",it,1313834171383640071,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"Ieri, 6 ottobre del 1552 a Macerata nasceva #MatteoRicci 利玛窦, uno dei più grandi pionieri delle relazioni tra #Cina e #Italia.
Una personalità di spicco ancora oggi precursore della cooperazione strategica tra i due Paesi 🇨🇳🤝🇮🇹 https://t.co/KNwHFC4JMF",it,1313849309960581126,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCina,it,994453158301786113,"La @Tsinghua_Uni è entrata quest'anno nella #Top20 delle classifiche della Times Higher Education World University. Il report afferma inoltre che 6 delle 100 migliori università del mondo provengono dalla #Cina, il doppio del numero dell'anno precedente. https://t.co/ZiNsEtfR52",it,1314117708498317318,handle,30.0,"['italian', 'n/a', 'n/a']",tw,Embassy Twitter handle without NA,embassy_twitter_handle,ChinaSocialMedia20200928.xlsx,31.0
AmbCuiTiankai,en,1136394437012152326,Oct.1 marks the 71st Anniversary of the People's Republic of China and is the final day in our week-long celebration of #ChinaNationalDay and #MidAutumnFestival. Join me for the Reception and Concert hosted by Chinese Embassy at 7pm.   https://t.co/bcKcCS73h2 https://t.co/S2YaWwMMbJ,en,1311745491437318145,handle,102.0,"['english', 'mandarin', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,103.0
AmbCuiTiankai,en,1136394437012152326,"We believe that a sound&stable China-US relationship is in the interests of both countries, and it is needed for achieving the rejuvenation of the Chinese nation and building a community with a shared future for mankind. Watch the Reception&Concert here. https://t.co/bcKcCS73h2 https://t.co/TRdZrcauVp",en,1311807000691585024,handle,102.0,"['english', 'mandarin', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,103.0
AmbCuiTiankai,en,1136394437012152326,"My best wishes to President @realDonaldTrump and @FLOTUS for a speedy and full recovery. 
祝特朗普总统夫妇早日康复。",zh,1312188720477478912,handle,102.0,"['english', 'mandarin', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,103.0
AmbLiaoLiqiang,ar,1201049689019310080,كلمة رئيس جمهورية الصين الشعبية #شي_جينبينغ في #قمة_التنوع_البيولوجي التي تعقدها #الأمم_المتحدة. القسم الأول، الثاني والثالث. https://t.co/PxYT3HgR8h,ar,1311951403733192707,handle,78.0,"['arabic', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,79.0
AmbLiaoLiqiang,ar,1201049689019310080,كلمة رئيس جمهورية الصين الشعبية #شي_جينبينغ في #قمة_التنوع_البيولوجي التي تعقدها #الأمم_المتحدة. القسم الرابع والخامس. https://t.co/Jz5B5jbUyo,ar,1311951408992858112,handle,78.0,"['arabic', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,79.0
AmbLiaoLiqiang,ar,1201049689019310080,كلمة رئيس جمهورية الصين الشعبية #شي_جينبينغ في الاجتماع الرفيع المستوى لإحياء الذكرى الـ25 لمؤتمر بجين العالمي لل #مرأة في الجمعية العامة للأمم المتحدة. القسم الأول والثاني والثالث. https://t.co/drRG7BXeQh,ar,1311952250194063362,handle,78.0,"['arabic', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,79.0
AmbLiaoLiqiang,ar,1201049689019310080,كلمة رئيس جمهورية الصين الشعبية #شي_جينبينغ في الاجتماع الرفيع المستوى لإحياء الذكرى الـ25 لمؤتمر بجين العالمي لل #مرأة في الجمعية العامة للأمم المتحدة. القسم الرابع والخامس. https://t.co/Y7AzGsFWFr,ar,1311952254765871104,handle,78.0,"['arabic', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,79.0
AmbLiuGuangYuan,pl,1240198718143504385,"Dziś mija 71 lat od nawiązania stosunków dyplomatycznych między 🇨🇳🇵🇱. W im.Ambasady Chin w PL gratuluję rządom i mieszkańcom obu krajów. Pracujmy razem dla naszej przyjaźń i współpracy,cieszmy się ich owocami.Stwórzmy piękniejszą przyszłość! @AndrzejDuda @MorawieckiM @RauZbigniew",pl,1313835027982094338,handle,92.0,"['polish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,93.0
AmbLiuGuangYuan,pl,1240198718143504385,"Wbrew trendom import Chin z Polski wzrósł w czasie epidemii. Polskie mleko jest lubiane przez chińskich konsumentów, a jego eksport do Chin w I półroczu br. wzrósł o 25% rok do roku. Z radością witamy wysokiej jakości polskie produkty na rynku chińskim. https://t.co/rNhjl7xIne",pl,1313844288451743746,handle,92.0,"['polish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,93.0
AmbLiuGuangYuan,pl,1240198718143504385,"Epidemia sprawiła, że oczy świata zwróciły się na prowincję Hubei i jej stolicę – Wuhan. Zachęcamy udać się z nami na wirtualną wyprawę po Hubei i śledzić codzienną wystawę 52 fotografii tej prowincji. Każdego dnia prezentowane będzie jedno zdjęcie. Zapraszamy do oglądania(36/52) https://t.co/4q0lNFV1sq",pl,1314134723426476034,handle,92.0,"['polish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,93.0
AmbLiuQuan,en,1168979212574892034,"说的好，人心不可违。
People's aspersions for a better China US relations could not be put aside. 
https://t.co/nL4Z2msFSf",zh,1311678537900986370,handle,96.0,"['english', 'n/a', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,97.0
AmbLiuQuan,en,1168979212574892034,"China always attaches great importance to the role of women in its political, economic and social  development. Women hold the half sky as a saying goes. https://t.co/McM0KyqrIg",en,1311698532609527809,handle,96.0,"['english', 'n/a', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,97.0
